kingdom,Genus,Species,Common.name,pheno,collection_date
Plantae,Sambucus,canadensis,Common Elder,e,1968-04-20
Plantae,Sambucus,canadensis,Common Elder,s,1969-05-13
Plantae,Sambucus,canadensis,Common Elder,e,1969-06-28
Plantae,Sambucus,canadensis,Common Elder,s,1970-07-18
Plantae,Sambucus,canadensis,Common Elder,e,1970-08-10
Plantae,Sambucus,canadensis,Common Elder,s,1971-09-13
Plantae,Sambucus,canadensis,Common Elder,e,1971-10-08
Plantae,Sambucus,canadensis,Common Elder,s,1972-11-25
Plantae,Sambucus,canadensis,Common Elder,e,1972-12-10
Plantae,Sambucus,canadensis,Common Elder,s,1973-01-18
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,1974-03-15
Plantae,Sambucus,canadensis,Common Elder,e,1974-04-08
Plantae,Sambucus,canadensis,Common Elder,s,1975-05-21
Plantae,Sambucus,canadensis,Common Elder,e,1975-06-08
Plantae,Sambucus,canadensis,Common Elder,s,1976-07-15
Plantae,Sambucus,canadensis,Common Elder,e,1976-08-30
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,1983-07-22
Plantae,Sambucus,canadensis,Common Elder,e,1983-08-12
Plantae,Sambucus,canadensis,Common Elder,s,1984-09-15
Plantae,Sambucus,canadensis,Common Elder,e,1984-10-18
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Sambucus,canadensis,Common Elder,s,1992-01-05
Plantae,Sambucus,canadensis,Common Elder,e,1992-02-19
Plantae,Sambucus,canadensis,Common Elder,s,NA
Plantae,Sambucus,canadensis,Common Elder,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1963-05-21
Plantae,Mitchella,repens, Partridgeberry,e,1963-06-30
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1966-09-18
Plantae,Mitchella,repens, Partridgeberry,e,1966-10-03
Plantae,Mitchella,repens, Partridgeberry,s,1967-11-21
Plantae,Mitchella,repens, Partridgeberry,e,1967-12-03
Plantae,Mitchella,repens, Partridgeberry,s,1968-01-15
Plantae,Mitchella,repens, Partridgeberry,e,1968-02-03
Plantae,Mitchella,repens, Partridgeberry,s,1969-03-13
Plantae,Mitchella,repens, Partridgeberry,e,1969-04-25
Plantae,Mitchella,repens, Partridgeberry,s,1970-05-13
Plantae,Mitchella,repens, Partridgeberry,e,1970-06-26
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1973-11-16
Plantae,Mitchella,repens, Partridgeberry,e,1973-12-27
Plantae,Mitchella,repens, Partridgeberry,s,1974-01-17
Plantae,Mitchella,repens, Partridgeberry,e,1974-02-10
Plantae,Mitchella,repens, Partridgeberry,s,1975-03-16
Plantae,Mitchella,repens, Partridgeberry,e,1975-04-01
Plantae,Mitchella,repens, Partridgeberry,s,1976-05-15
Plantae,Mitchella,repens, Partridgeberry,e,1976-06-30
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,1977-08-15
Plantae,Mitchella,repens, Partridgeberry,s,1979-09-17
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1981-01-08
Plantae,Mitchella,repens, Partridgeberry,e,1981-02-16
Plantae,Mitchella,repens, Partridgeberry,s,1982-03-24
Plantae,Mitchella,repens, Partridgeberry,e,1982-04-05
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1984-07-17
Plantae,Mitchella,repens, Partridgeberry,e,1984-08-25
Plantae,Mitchella,repens, Partridgeberry,s,1985-09-18
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1986-11-15
Plantae,Mitchella,repens, Partridgeberry,e,1986-12-30
Plantae,Mitchella,repens, Partridgeberry,s,1987-01-17
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Mitchella,repens, Partridgeberry,s,1988-03-17
Plantae,Mitchella,repens, Partridgeberry,e,1988-04-30
Plantae,Mitchella,repens, Partridgeberry,s,1989-05-19
Plantae,Mitchella,repens, Partridgeberry,e,1989-06-28
Plantae,Mitchella,repens, Partridgeberry,s,1990-07-20
Plantae,Mitchella,repens, Partridgeberry,e,1990-08-29
Plantae,Mitchella,repens, Partridgeberry,s,1991-09-04
Plantae,Mitchella,repens, Partridgeberry,e,1991-10-26
Plantae,Mitchella,repens, Partridgeberry,s,1992-11-19
Plantae,Mitchella,repens, Partridgeberry,e,1992-12-01
Plantae,Mitchella,repens, Partridgeberry,s,NA
Plantae,Mitchella,repens, Partridgeberry,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,1973-09-08
Plantae,Rosa,multiflora,Multifloral Rose,e,1973-10-24
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Rosa,multiflora,Multifloral Rose,s,NA
Plantae,Rosa,multiflora,Multifloral Rose,e,NA
Plantae,Oenothera,biennis,Common Evening Primrose,s,1963-01-17
Plantae,Oenothera,biennis,Common Evening Primrose,e,1963-02-20
Plantae,Oenothera,biennis,Common Evening Primrose,s,1964-03-15
Plantae,Oenothera,biennis,Common Evening Primrose,e,NA
Plantae,Oenothera,biennis,Common Evening Primrose,s,1966-05-21
Plantae,Oenothera,biennis,Common Evening Primrose,e,1966-06-18
Plantae,Oenothera,biennis,Common Evening Primrose,s,1967-07-21
Plantae,Oenothera,biennis,Common Evening Primrose,e,1967-08-02
Plantae,Oenothera,biennis,Common Evening Primrose,s,1968-09-17
Plantae,Oenothera,biennis,Common Evening Primrose,e,1968-10-21
Plantae,Oenothera,biennis,Common Evening Primrose,s,1969-11-10
Plantae,Oenothera,biennis,Common Evening Primrose,e,1969-12-30
Plantae,Oenothera,biennis,Common Evening Primrose,s,1970-01-13
Plantae,Oenothera,biennis,Common Evening Primrose,e,1970-02-15
Plantae,Oenothera,biennis,Common Evening Primrose,s,NA
Plantae,Oenothera,biennis,Common Evening Primrose,e,NA
Plantae,Oenothera,biennis,Common Evening Primrose,s,1972-05-20
Plantae,Oenothera,biennis,Common Evening Primrose,e,1972-06-16
Plantae,Oenothera,biennis,Common Evening Primrose,s,1973-07-12
Plantae,Oenothera,biennis,Common Evening Primrose,e,1973-08-29
Plantae,Oenothera,biennis,Common Evening Primrose,s,1974-09-18
Plantae,Oenothera,biennis,Common Evening Primrose,e,1974-10-15
Plantae,Oenothera,biennis,Common Evening Primrose,s,1975-11-16
Plantae,Oenothera,biennis,Common Evening Primrose,e,1975-12-14
Plantae,Oenothera,biennis,Common Evening Primrose,s,1976-01-11
Plantae,Oenothera,biennis,Common Evening Primrose,e,NA
Plantae,Oenothera,biennis,Common Evening Primrose,s,NA
Plantae,Oenothera,biennis,Common Evening Primrose,e,NA
Plantae,Oenothera,biennis,Common Evening Primrose,s,1979-05-13
Plantae,Oenothera,biennis,Common Evening Primrose,e,1979-06-10
Plantae,Oenothera,biennis,Common Evening Primrose,s,NA
Plantae,Oenothera,biennis,Common Evening Primrose,e,NA
Plantae,Oenothera,biennis,Common Evening Primrose,s,1981-09-09
Plantae,Oenothera,biennis,Common Evening Primrose,e,1981-10-27
Plantae,Oenothera,biennis,Common Evening Primrose,s,1982-11-17
Plantae,Oenothera,biennis,Common Evening Primrose,e,1982-12-16
Plantae,Oenothera,biennis,Common Evening Primrose,s,1983-01-18
Plantae,Oenothera,biennis,Common Evening Primrose,e,1983-02-10
Plantae,Oenothera,biennis,Common Evening Primrose,s,1984-03-16
Plantae,Oenothera,biennis,Common Evening Primrose,e,1984-04-09
Plantae,Oenothera,biennis,Common Evening Primrose,s,1985-05-15
Plantae,Oenothera,biennis,Common Evening Primrose,e,1985-06-19
Plantae,Oenothera,biennis,Common Evening Primrose,s,1986-07-15
Plantae,Oenothera,biennis,Common Evening Primrose,e,1986-08-12
Plantae,Oenothera,biennis,Common Evening Primrose,s,1987-09-15
Plantae,Oenothera,biennis,Common Evening Primrose,e,1987-10-15
Plantae,Oenothera,biennis,Common Evening Primrose,s,1988-11-21
Plantae,Oenothera,biennis,Common Evening Primrose,e,1988-12-10
Plantae,Oenothera,biennis,Common Evening Primrose,s,1989-01-19
Plantae,Oenothera,biennis,Common Evening Primrose,e,1989-02-10
Plantae,Oenothera,biennis,Common Evening Primrose,s,1990-03-20
Plantae,Oenothera,biennis,Common Evening Primrose,e,1990-04-12
Plantae,Oenothera,biennis,Common Evening Primrose,s,1991-05-08
Plantae,Oenothera,biennis,Common Evening Primrose,e,1991-06-15
Plantae,Oenothera,biennis,Common Evening Primrose,s,1992-07-21
Plantae,Oenothera,biennis,Common Evening Primrose,e,1992-08-20
Plantae,Oenothera,biennis,Common Evening Primrose,s,NA
Plantae,Oenothera,biennis,Common Evening Primrose,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1963-11-17
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1963-12-28
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1964-01-10
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1966-03-20
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1966-04-26
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1967-05-20
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1967-06-04
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1968-07-18
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1968-08-30
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1969-09-13
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1969-10-30
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1970-11-10
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1970-12-24
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1972-03-16
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1972-04-30
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1973-05-11
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1973-06-29
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1974-07-21
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1974-08-12
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1975-09-12
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1975-10-16
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1976-11-11
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1976-12-21
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1977-02-20
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1979-03-10
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1979-04-20
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1980-05-15
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1982-09-15
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1982-10-22
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1983-11-13
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1983-12-10
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1984-01-15
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1984-02-18
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1985-03-21
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1985-04-24
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1986-05-18
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1986-06-20
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1987-07-15
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1987-08-18
Plantae,Rhododendron,viscosum,Clammy Azalea,s,1988-09-21
Plantae,Rhododendron,viscosum,Clammy Azalea,e,1988-10-20
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,s,NA
Plantae,Rhododendron,viscosum,Clammy Azalea,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,1963-09-20
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,1963-10-30
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,1964-11-14
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,1966-01-23
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,s,NA
Plantae,Pogonia,ophioglossoides,Rose Pogonia,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1963-07-20
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1963-08-30
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1964-09-14
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1966-11-23
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1966-12-13
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1967-01-25
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1967-02-10
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1968-03-18
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1968-04-05
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1969-05-11
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1969-06-30
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1970-08-06
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1973-01-14
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1973-02-25
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1976-07-03
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1976-08-25
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1982-05-23
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1982-06-18
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1985-11-17
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1986-01-18
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1986-02-24
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1988-05-17
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1988-06-14
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1989-07-20
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,1990-09-20
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,1990-10-16
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,s,NA
Plantae,Vaccinium,macrocarpon,Large Cranberry,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,1963-05-25
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,1966-09-02
Plantae,Pyrolla,elliptica,Shinleaf,e,1966-10-18
Plantae,Pyrolla,elliptica,Shinleaf,s,1967-11-01
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,1968-01-30
Plantae,Pyrolla,elliptica,Shinleaf,e,1968-02-16
Plantae,Pyrolla,elliptica,Shinleaf,s,1969-03-22
Plantae,Pyrolla,elliptica,Shinleaf,e,1969-04-28
Plantae,Pyrolla,elliptica,Shinleaf,s,1970-05-28
Plantae,Pyrolla,elliptica,Shinleaf,e,1970-06-15
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,1973-11-24
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
Plantae,Pyrolla,elliptica,Shinleaf,e,NA
Plantae,Pyrolla,elliptica,Shinleaf,s,NA
